"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Swaziland","SWZ","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","4395000","4320000","8637000","9813000","4464000","4164000","2736000","3284000","3851000","7203000","17625000","20505000","21883000","23192000","21696000","26769000","34701000","50435000","37619000","31941000","44214000","26038000","21650000","21151000","23219000","18061000","29689000","28319000","27328000","34987000","29567000","28363000","20032000","27960000","45370000","37184000","37736000","49921000","56248000","46433000","45718000","45262000","51892000","31516000","39705000","28508000","37800000","",
"Sint Maarten (Dutch part)","SXM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","292516000","256579000","571535000","356908000","448264000","488084000","473678000","0","0","0","0","0","0","696637000","624979000","626265000","623648000","765000","890000","213000","196000","328000","",
"Turks and Caicos Islands","TCA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2935000","6847000","4446000","3459000","6783000","6605000","4443000","3448000","6453000","3625000","5988000","7621000","1734000","1127000","7671000","17427000","7904000","7522000","9619000","11678000","11820000","10054000","9303000","13618000","15682000","15311000","27721000","32546000","29759000","29141000","24982000","20464000","27459000","41173000","39185000","54588000","57157000","68615000","137292000","77688000","73144000","82808000","83443000","120274000","589051000","48446000","40815000","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2364000","2418000","5280000","6614000","8546000","16592000","23001000","56718000","57094000","30159000","52343000","88889000","84628000","59389000","91271000","111289000","144481000","90558000","131438000","91330000","85652000","54161000","36124000","26474000","22893000","29081000","58199000","55914000","39849000","42436000","30244000","34279000","14821000","19375000","21990000","21251000","26753000","15449000","195251000","53774000","36342000","14913000","22993000","52379000","59326000","59633000","88773000","",
"Thailand","THA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","163482000","196981000","182168000","266644000","253877000","357309000","378439000","571918000","1081615000","1310442000","1617348000","1875275000","1939928000","2213309000","2677382000","3262390000","3655662000","3458438000","4388856000","4399036000","5295048000","4911478000","5908572000","6440381000","7880223000","8597440000","9532679000","11818134000","12756628000","16247220000","14013165000","20313939000","19727012000","15080286000","12884480000","18044353000","14653165000","22008772000","16979220000","12722958000","10964841000","10478322000","15336818000","12885231000","14974896000","19281116000","14310259000","",
"Tajikistan","TJK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","844000","400000","0","1097000","47680000","91851000","83397000","67614000","83304000","97648000","83923000","101539000","72740000","68768000","64127000","126591000","466109000","694510000","589801000","441377000","438930000","436475000","341514000","639208000","",
"Turkmenistan","TKM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10370000","99522000","104409000","193894000","265970000","322397000","334744000","472126000","545557000","559271000","491571000","450376000","310403000","258951000","203818000","170624000","165235000","154628000","131360000","49982000","48223000","53728000","54052000","40038000","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","835000","947000","1161000","1287000","1315000","1927000","1683000","1607000","1729000","2724000","3225000","3447000","4109000","3677000","4513000","4942000","2849000","3585000","3747000","4442000","5186000","4403000","5026000","5532000","3862000","5044000","5898000","6339000","6492000","8948000","15399000","14839000","",
"South Asia (IDA & IBRD)","TSA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","72762000","81117000","104847000","96630000","93464000","103463000","101325000","182217000","262346000","381212000","547164000","601890000","565033000","639402000","707014000","746760000","877320000","1105360000","1058249000","1100509000","1431435000","1369757000","1341651000","1352338000","1456992000","1479748000","1465704000","1413115000","1430601000","1545265000","1908783000","1393516000","1492786000","1623870000","2127880000","2036073000","2535682000","2515811000","2015463000","2109323000","2356911000","2648802000","2598806000","2455842000","1860715000","2018591000","1858074000","",
"Turkey","TUR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","177210000","194244000","322071000","224210000","257581000","376624000","590461000","953723000","1351520000","1340562000","1607248000","2399353000","2968424000","3138482000","3223511000","4601402000","4472793000","5981133000","7526610000","7092052000","7421574000","8288487000","9085607000","8602394000","10258146000","11451205000","10911766000","11912943000","14943943000","18607267000","20690282000","22336716000","27779004000","28134847000","32501563000","41310506000","41077815000","49348111000","55945799000","62867059000","59381177000","58057944000","56912863000","63833910000","58018128000","21873679000","75952567000","",
"Tuvalu","TUV","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","3795000","4762000","6394000","8410000","10859000","19720000","23807000","35399000","86288000","80399000","138822000","152456000","132251000","144893000","124429000","170252000","153625000","156421000","161870000","177211000","179035000","207569000","234508000","210942000","183467000","226073000","268119000","163251000","232703000","222611000","168395000","142561000","104736000","88419000","120558000","133192000","89243000","72637000","72551000","163122000","190322000","141858000","158303000","154371000","238639000","320439000","509901000","",
"Uganda","UGA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","9039000","9497000","9521000","24524000","13951000","16677000","20414000","16030000","22259000","27422000","57382000","68312000","63190000","86047000","128661000","155203000","171620000","159896000","201550000","187814000","144665000","147228000","113229000","138037000","148743000","135288000","148116000","160915000","153311000","132373000","75660000","50947000","71241000","84480000","103409000","171757000","99856000","66619000","74201000","71828000","63492000","63625000","68062000","89283000","208631000","98072000","850978000","",
"Ukraine","UKR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11587000","202189000","328361000","1136806000","1257027000","1356232000","2015406000","2855425000","3754631000","2474804000","3544586000","3889382000","4427623000","5889757000","9438009000","12030675000","18490206000","22965526000","26992604000","26841431000","29302200000","37848357000","20862696000","28587456000","14773572000","",
"Upper middle income","UMC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","5613383000","6052780000","7333126000","9619330000","12668808000","14225690000","16122200000","21497694000","32084629000","43756781000","57102894000","69063184000","75446069000","67692495000","72189466000","72295033000","72151430000","73995542000","90270403000","82811874000","78884808000","78379459000","90392576000","99302645000","108528556000","136187423000","171193841000","196204684000","200124182000","250046969000","264214081000","249831645000","244041406000","270008427000","265054213000","323090778000","365247220000","353096450000","412223491000","415851873000","403192884000","432037558000","473095790000","516008151000","541581859000","609157442000","668784629000","",
"Uruguay","URY","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4684000","29637000","138058000","244708000","302245000","514355000","367998000","584152000","907503000","876630000","769399000","815047000","874192000","795009000","855649000","834614000","862546000","836232000","618061000","626250000","698542000","701141000","886827000","1269756000","1363030000","",
"St. Vincent and the Grenadines","VCT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","82000","56000","43000","57000","56000","56000","74000","111000","134000","226000","422000","690000","1512000","1489000","2614000","3328000","3298000","3093000","3695000","3757000","4388000","4977000","5989000","8436000","8657000","8640000","10075000","11527000","11627000","14394000","13115000","11988000","11828000","13776000","19320000","23647000","33342000","27795000","30708000","36154000","36272000","35091000","36575000","32661000","30363000","33549000","32036000","",
"Venezuela, RB","VEN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","127384000","179922000","274552000","396738000","591573000","600940000","462101000","925784000","986979000","3121231000","6046361000","5707440000","5946719000","4659898000","4751340000","4307285000","5105190000","4874055000","5553598000","3832619000","4991155000","3322251000","3331697000","3945183000","3689734000","5171900000","4941775000","5014432000","6580352000","5801339000","6376396000","7800816000","7495027000","8835133000","6267831000","5330737000","5617192000","8679941000","11024153000","11852683000","16118702000","21600573000","24153706000","23135216000","23674155000","23977921000","17442106000","",
"British Virgin Islands","VGB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","274000","260000","968000","1487000","1475000","1560000","1503000","3089000","235290000","174128000","161124000","231468000","416947000","306045000","363853000","395880000","882967000","1095667000","1414891000","1306141000","1217824000","1210973000","837269000","804910000","945622000","966385000","1249441000","1407544000","1487578000","1873126000","4131912000","4538448000","4515799000","6720506000","6622264000","7341981000","",
"Vanuatu","VUT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","491000","476000","1322000","1357000","1315000","1581000","3437000","2376000","1974000","2419000","1582000","1502000","1532000","1591000","1609000","1639000","1933000","1421000","2474000","2802000","1990000","2307000","2524000","3993000","3361000","4570000","4659000","4720000","5682000","5860000","6120000","8134000","7283000","8012000","7161000","7356000","",
"World","WLD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","75000","72000","198000","701000","1117000","1062000","3398000","3006000","3723000","4029000","5307000","4711000","3994000","5223000","5725000","7575000","8113000","7794000","8497000","6705000","5441000","4772000","4795000","4062000","5092000","4544000","4650000","4643000","4130000","4720000","5542000","4751000","4773000","5388000","6114000","5816000","7026000","6976000","8062000","8515000","10626000","11896000","13339000","14908000","19056000","20990000","22972000","",
"Kosovo","XKX","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2922000","3170000","1572000","1369000","1216000","1822000","2478000","3316000","2899000","52837000","313230000","110275000","123276000","127346000","147585000","152648000","160688000","158144000","",
"Yemen, Rep.","YEM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","367000","1412000","4834000","4145000","5521000","16439000","22082000","34531000","58141000","72730000","116085000","101810000","84466000","120076000","131382000","172745000","268463000","310278000","261597000","169081000","201214000","132994000","119567000","105862000","101906000","86746000","97918000","196529000","179905000","244957000","259782000","172953000","177677000","225392000","213414000","236579000","273121000","284427000","263559000","256857000","274851000","256416000","269865000","356096000","355422000","139761000","",
"South Africa","ZAF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2901483000","3390699000","4236425000","6541658000","4390226000","4304826000","3898653000","4361033000","5104490000","4196605000","3909492000","4667024000","7403196000","4252724000","7559909000","5222950000","6347558000","6292367000","9731825000","12752433000","7791664000","8080059000","12614504000","",
"Zambia","ZMB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","75571000","90667000","126458000","384033000","135097000","169589000","179788000","258153000","296888000","339223000","411977000","421482000","335530000","298317000","243020000","136418000","385786000","171089000","188935000","189952000","200650000","593204000","349497000","361636000","374530000","2612573000","250708000","245831000","202076000","152072000","189351000","186934000","226711000","558864000","468706000","284093000","144827000","124753000","167179000","170830000","149818000","220579000","230994000","325936000","395852000","496155000","634375000","",
"Zimbabwe","ZWE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","9428000","10427000","11436000","16149000","14543000","7948000","7390000","5926000","8368000","14561000","65178000","107953000","208035000","505019000","357881000","421980000","475813000","532575000","533330000","438866000","471004000","460917000","600338000","625000000","597806000","635939000","637066000","661781000","943414000","626559000","419987000","170641000","111497000","78782000","135901000","248428000","106324000","110234000","93489000","121445000","385131000","1152997000","740120000","483375000","467087000","564272000","1106330000","",
